"intBiotaAssociateID","intBiotaID","tintAssocType","intAssocBiotaID","vchrAssocBiotaText","vchrRelationForward","vchrRelationReverse","intRefID","vchrRefPage","bitUncertain","txtNotes","GUID"
"1814","79742","0","58651","","is a synonym of","has synonym","","","False","","{7A138619-A9C7-417D-B07A-D4CD08CBD3AD}"
"1815","58651","0","79743","","has synonym","is a synonym of","","","False","","{BC49716E-AF0D-4924-A19E-7B8DE4857490}"
"1816","79743","0","58651","","is a synonym of","has synonym","","","False","","{19C6852B-3F5A-4A3E-AC95-2D6E6E714D17}"
"1817","58674","0","76677","","has synonym","is a synonym of","","","False","","{30127251-0D0B-4261-A0E6-65EEF484173A}"
"1822","80941","0","58683","","is a synonym of","has synonym","","","False","","{076B2783-E31D-4CF9-9987-71A7F5712ECF}"
"1823","58683","0","80942","","has synonym","is a synonym of","","","False","","{9F17ADF5-92EE-4D89-AD2C-5333267B0936}"
"1824","80942","0","58683","","is a synonym of","has synonym","","","False","","{250851BD-879A-45D7-82C3-D1154C1BF5D9}"
"1825","58684","0","80946","","has synonym","is a synonym of","","","False","","{5E0FC6BD-816C-4629-9DF2-B82F45A0F10C}"
"1830","80987","0","58694","","is a synonym of","has synonym","","","False","","{924667C6-1155-403C-8BCD-0287DEEA2622}"
"1831","58694","0","80988","","has synonym","is a synonym of","","","False","","{B5DF4692-590A-4296-AABF-6595D9D2954B}"
"1832","80988","0","58694","","is a synonym of","has synonym","","","False","","{662642FB-2665-490E-881A-C313758AFEBA}"
"1833","58694","0","80989","","has synonym","is a synonym of","","","False","","{0B9AE085-17AD-4D06-B393-132F244E651B}"
"1834","80989","0","58694","","is a synonym of","has synonym","","","False","","{07E01DD0-CE21-43A3-BCCC-5B6D3FC37FE5}"
"1839","58694","0","80992","","has synonym","is a synonym of","","","False","","{FD50D81E-3234-4D42-ACED-FFACE40DBA35}"
"1840","80992","0","58694","","is a synonym of","has synonym","","","False","","{466AA982-0A8F-4781-B81F-D2430A31E9D2}"
"1841","58694","0","80993","","has synonym","is a synonym of","","","False","","{52C18CF7-4BB9-4C9A-9DE5-DFA390E73414}"
"1842","80993","0","58694","","is a synonym of","has synonym","","","False","","{670C9724-A977-42A0-81F3-547CACB74E90}"
"1847","58846","0","76706","","has synonym","is a synonym of","","","False","","{700B8BEA-FF85-4406-AD60-8D2A6727CCB6}"
"1848","76706","0","58846","","is a synonym of","has synonym","","","False","","{CCBD34B0-09F6-4313-8151-5FDC0592E1F1}"
"1849","58865","0","77575","","has synonym","is a synonym of","","","False","","{3354B09D-8CD5-416B-B7E8-4DE9D1D3FE61}"
"1850","77575","0","58865","","is a synonym of","has synonym","","","False","","{8AD6695C-9D01-4594-A09B-D75C6C0CB399}"
"1859","58958","0","69373","","has synonym","is a synonym of","","","False","","{37C02C7B-A6EE-43BD-B749-4063AE138968}"
"1864","60839","0","59118","","is a synonym of","has synonym","","","False","","{DC00361F-B8DA-454D-8CA8-867A045E3AEC}"
"1865","59118","0","60867","","has synonym","is a synonym of","","","False","","{2939E911-E011-4F15-8483-CF7D4F271892}"
"1866","60867","0","59118","","is a synonym of","has synonym","","","False","","{E86BBF2D-30FB-44EB-8E96-B27C78C84F26}"
"1867","59118","0","60869","","has synonym","is a synonym of","","","False","","{FC790333-8660-4D54-8B5A-F8793B9D23CA}"
"1872","60920","0","59118","","is a synonym of","has synonym","","","False","","{6CD1458E-1F0B-4F20-9E41-889A88F00E86}"
"1873","59191","0","55379","","has synonym","is a synonym of","","","False","","{C5E78339-A7A7-46CB-93B8-70150DA83A2F}"
"1874","55379","0","59191","","is a synonym of","has synonym","","","False","","{531429E9-A19A-4CAB-984A-73B65FA3D448}"
"1881","59265","0","70421","","has synonym","is a synonym of","","","False","","{38328F59-26C9-4A16-A885-4BE390423031}"
"2081","60323","0","70431","","has synonym","is a synonym of","","","False","","{C09E454C-EE1A-446E-987E-761D7ADDF235}"
"2082","70431","0","60323","","is a synonym of","has synonym","","","False","","{533ED06E-ABCB-4EA3-B1BB-E4DD7CCA361D}"
"2089","60397","0","64453","","has synonym","is a synonym of","","","False","","{7B02A17F-5996-47E2-9FCA-DC72B7F62656}"
"2091","60397","0","82205","","has synonym","is a synonym of","","","False","","{43253892-E2D2-4C71-AFF1-FEB47F0BF0C4}"
"2092","82205","0","60397","","is a synonym of","has synonym","","","False","","{1020DA47-FE1C-481A-9472-C4B53611C1C9}"
"2098","76085","0","60441","","is a synonym of","has synonym","","","False","","{A6205B3D-345E-4363-9BF2-DBAAF2D8D093}"
"2099","60441","0","76086","","has synonym","is a synonym of","","","False","","{45746236-CFC5-490B-868F-9AAB10E1CED6}"
"2100","76086","0","60441","","is a synonym of","has synonym","","","False","","{F9F607D2-F006-4C5E-8785-00CD2F0DC841}"
"2101","60441","0","76087","","has synonym","is a synonym of","","","False","","{3E796809-BEAD-4C37-A768-8C406D2E723A}"
"2106","69675","0","60444","","is a synonym of","has synonym","","","False","","{F3620BA5-515D-434A-B897-E86A26978091}"
"2107","60444","0","69676","","has synonym","is a synonym of","","","False","","{A6C01C2F-AC58-42EE-8AAF-27DC4FDC7389}"
"2108","69676","0","60444","","is a synonym of","has synonym","","","False","","{5EE5BF9F-3BCD-4E4F-8C49-3C35F62D1281}"
"2109","60448","0","69677","","has synonym","is a synonym of","","","False","","{5B1D1B17-9602-428E-8981-F38C5BC1DE1A}"
"2115","60477","0","60479","","has synonym","is a synonym of","","","False","","{D64534CE-926D-47EC-B610-8CB9830D84C9}"
"2116","60479","0","60477","","is a synonym of","has synonym","","","False","","{D17BCCDD-9CA6-4C0B-9D2D-7643CF34501B}"
"2117","60477","0","70799","","has synonym","is a synonym of","","","False","","{6FA2FC4F-D667-4CCB-BAD4-48AD3BBB1BC5}"
"2118","70799","0","60477","","is a synonym of","has synonym","","","False","","{3D378C03-567D-4DE4-9D7A-F2288CF6B47D}"
"2123","60529","0","62446","","has synonym","is a synonym of","","","False","","{AC3923B2-0EEE-4C8D-8921-BD534444EFD0}"
"2124","62446","0","60529","","is a synonym of","has synonym","","","False","","{5D215AD9-6560-441C-85F4-693C4F12D29F}"
"2125","60529","0","68956","","has synonym","is a synonym of","","","False","","{897B43DD-FE93-45C5-AA0D-65F58C0D01DA}"
"2126","68956","0","60529","","is a synonym of","has synonym","","","False","","{9BEDBA14-673B-481D-9E11-28BBE29921E0}"
"2131","60674","0","76660","","has synonym","is a synonym of","","","False","","{6D73EB80-CEE2-4192-901B-89522BADDE15}"
"2132","76660","0","60674","","is a synonym of","has synonym","","","False","","{42DD0059-EFE9-4DF5-904F-04A8EAE531AE}"
"2133","60674","0","76661","","has synonym","is a synonym of","","","False","","{08AA46D2-DFBC-4ECB-9F08-524F8476B0A8}"
"2134","76661","0","60674","","is a synonym of","has synonym","","","False","","{7B8E39EB-986E-465F-B76B-0FAE76D2546A}"
"2140","76665","0","60682","","is a synonym of","has synonym","","","False","","{1FB2B47C-23D0-4841-A687-EA719CCA907A}"
"2149","60816","0","59986","","has synonym","is a synonym of","","","False","","{AACC53BA-0F72-4B56-97B2-8481D95B1239}"
"2150","59986","0","60816","","is a synonym of","has synonym","","","False","","{0A83BE44-5179-4516-8F95-6DE8CBB9CDC1}"
"2151","60816","0","62985","","has synonym","is a synonym of","","","False","","{B9962DD1-3F7B-4C1B-9C63-F66484B6E09A}"
"2156","78651","0","60816","","is a synonym of","has synonym","","","False","","{172EDFFC-BE4A-442F-931A-CC8588DF9094}"
"2157","60816","0","78653","","has synonym","is a synonym of","","","False","","{D1B9C7FE-0786-49DD-A140-FB9216C317FE}"
"2158","78653","0","60816","","is a synonym of","has synonym","","","False","","{7331BBA6-25BA-40CC-A2B9-EC900FC98755}"
"2159","60902","0","77627","","has synonym","is a synonym of","","","False","","{85952FF4-A068-40CD-A415-74F7EC1C00FC}"
"2160","77627","0","60902","","is a synonym of","has synonym","","","False","","{C2EDAA2A-5E8A-45CE-B1D1-45E1923BAEDC}"
"2165","60958","0","69506","","has synonym","is a synonym of","","","False","","{8138221A-B1EB-4937-9263-654079311548}"
"2166","69506","0","60958","","is a synonym of","has synonym","","","False","","{8EA1BE0C-6007-4F24-9F7B-DB87FB4487EA}"
"2167","60958","0","69507","","has synonym","is a synonym of","","","False","","{5113910B-7466-4D2F-BF4F-F92DA143F72F}"
"2168","69507","0","60958","","is a synonym of","has synonym","","","False","","{B066C5B8-9518-49FE-A166-4C954550B562}"
"2173","60964","0","81918","","has synonym","is a synonym of","","","False","","{F56D3A48-51BC-4748-822A-79C6065441FF}"
"2174","81918","0","60964","","is a synonym of","has synonym","","","False","","{BDC7B59A-8A25-4811-B701-221B30E87CB4}"
"2175","60964","0","81920","","has synonym","is a synonym of","","","False","","{3871AF1A-5A34-4FBC-8E13-A9ED5F362670}"
"2176","81920","0","60964","","is a synonym of","has synonym","","","False","","{9740D494-3CC9-4616-84C6-F92E40B81436}"
"2181","60964","0","81923","","has synonym","is a synonym of","","","False","","{0434032C-FD8C-4C38-A5F2-CBCD7E2DF434}"
"2182","81923","0","60964","","is a synonym of","has synonym","","","False","","{E15C0617-A72D-49DA-9EF9-64F35B182823}"
"2183","60964","0","81924","","has synonym","is a synonym of","","","False","","{EF33F85E-FA31-4F1E-BF50-D4EC76F704CA}"
"802","56540","0","56162","","is a synonym of","has synonym","","","False","","{4933C93D-FE33-4A6A-BBD1-CF5BDC849BBD}"
"816","61608","0","56175","","is a synonym of","has synonym","","","False","","{E654265C-AE16-4C34-8326-1FE3B567F8A3}"
"818","72674","0","56175","","is a synonym of","has synonym","","","False","","{B66A0EB7-4A6A-4053-9DC0-BAAE6E01A92E}"
"824","68900","0","56207","","is a synonym of","has synonym","","","False","","{24BEDF9A-E38F-40F8-BC0F-E0D520DE313D}"
"827","56231","0","72932","","has synonym","is a synonym of","","","False","","{8A263EED-16E0-48EC-AB22-431CBFF51904}"
"832","71726","0","56235","","is a synonym of","has synonym","","","False","","{44B10889-6D9C-4C7B-8C2A-AC681D4B2055}"
"835","56246","0","74923","","has synonym","is a synonym of","","","False","","{73803339-E9C1-48BF-9F79-460DE8BAC20A}"
"840","55453","0","56267","","is a synonym of","has synonym","","","False","","{FADA37A1-BD5B-4E1F-8D0A-CA36B3404391}"
"841","56267","0","73443","","has synonym","is a synonym of","","","False","","{3F6FCF17-4308-41C8-8F01-DD5BA1785053}"
"843","56268","0","69849","","has synonym","is a synonym of","","","False","","{9649A4E4-5088-4781-8F4A-574ED6B46B05}"
"849","56272","0","73323","","has synonym","is a synonym of","","","False","","{C7CAF1BC-6364-437B-A9B6-292174ABEE02}"
"850","73323","0","56272","","is a synonym of","has synonym","","","False","","{6853DDA8-FD49-415E-8E04-B1F7741E2C8C}"
"851","56276","0","55774","","has synonym","is a synonym of","","","False","","{514337B0-0595-4563-8AA6-70C662160BEF}"
"852","55774","0","56276","","is a synonym of","has synonym","","","False","","{BDB02671-90E3-4C91-A0D7-EC2ADEAD230F}"
"857","56287","0","72625","","has synonym","is a synonym of","","","False","","{17C9C60F-706C-4CA0-B42F-6F018608D6FD}"
"858","72625","0","56287","","is a synonym of","has synonym","","","False","","{02BD2EAD-4A3B-4870-A38F-9EE2B6C2BBAC}"
"859","56287","0","72640","","has synonym","is a synonym of","","","False","","{44E46598-5030-4804-9861-516CEAAF567D}"
"860","72640","0","56287","","is a synonym of","has synonym","","","False","","{609AB739-310F-4714-AE11-46390881B71D}"
"865","56287","0","72650","","has synonym","is a synonym of","","","False","","{EC828B3D-CFF7-44F8-83B6-A808E9FADA74}"
"866","72650","0","56287","","is a synonym of","has synonym","","","False","","{6BB7B37C-8E0E-4742-BD4A-CD42DD736785}"
"876","56379","0","56377","","is a synonym of","has synonym","","","False","","{E95389B3-7DC6-4FD5-9382-9E927F5E417C}"
"877","56405","0","56406","","has synonym","is a synonym of","","","False","","{3587DC7D-BD10-44B4-A8B2-346B5E3DBE4D}"
"882","74345","0","56423","","is a synonym of","has synonym","","","False","","{900DA27B-2EAE-4A31-B113-378CEBDBA9C8}"
"885","56425","0","74535","","has synonym","is a synonym of","","","False","","{AE968F68-8181-4908-A15F-8F13F6BBE42E}"
"890","68755","0","56444","","is a synonym of","has synonym","","","False","","{AA84500C-E318-4C21-92B7-94D1AEE7CE9C}"
"891","56456","0","56458","","has synonym","is a synonym of","","","False","","{35FC9187-C702-464D-A947-04DF542F3437}"
"1091","57014","0","81996","","has synonym","is a synonym of","","","False","","{206BBF21-0ADF-4E51-A4D9-E74706C2B75D}"
"1092","81996","0","57014","","is a synonym of","has synonym","","","False","","{70642C99-547B-467D-B7AB-7649C73B923D}"
"1093","57014","0","81997","","has synonym","is a synonym of","","","False","","{1061F321-FE93-4A8B-B304-072748AC23BD}"
"1094","81997","0","57014","","is a synonym of","has synonym","","","False","","{F2A0AA0D-6953-4A6D-BD40-5B0305F7CE0E}"
"1099","57014","0","82000","","has synonym","is a synonym of","","","False","","{F0CD6F8B-945F-4C57-BADC-6782AA783C4B}"
"1100","82000","0","57014","","is a synonym of","has synonym","","","False","","{19887A84-CBE6-43C3-A118-C1D06C884A41}"
"1101","57014","0","82001","","has synonym","is a synonym of","","","False","","{E23A0D73-55DE-4BE8-B889-5EEEE89DF9B3}"
"1102","82001","0","57014","","is a synonym of","has synonym","","","False","","{9195D543-BA1C-4485-A191-917DAED732D9}"
"1108","82004","0","57014","","is a synonym of","has synonym","","","False","","{FE45D8CB-A9D3-4C62-A475-596B28545F05}"
"1109","57014","0","82005","","has synonym","is a synonym of","","","False","","{E44AA3EA-A705-4B67-8572-BDEF7F826E5D}"
"1110","82005","0","57014","","is a synonym of","has synonym","","","False","","{5D883258-280D-4EE0-8F0B-68A493132A31}"
"1111","57014","0","82006","","has synonym","is a synonym of","","","False","","{17B8FE4C-86ED-4289-9A69-A0C1C7D88EA0}"
"1116","82008","0","57014","","is a synonym of","has synonym","","","False","","{B3B17F58-E4F5-4A29-817F-834BA023AC45}"
"1117","57014","0","82009","","has synonym","is a synonym of","","","False","","{9344AD2B-ACB4-4144-A93C-21E7758877B8}"
"1118","82009","0","57014","","is a synonym of","has synonym","","","False","","{3A1A1C6E-4A8B-4A2B-BABF-2E13D851E49C}"
"1119","57014","0","82010","","has synonym","is a synonym of","","","False","","{68445CB4-6109-4441-A40F-82B247592073}"
"1124","82013","0","57014","","is a synonym of","has synonym","","","False","","{65EBCDEA-428F-42FD-8131-05D488858DCF}"
"1125","57014","0","82014","","has synonym","is a synonym of","","","False","","{602D7824-A472-4246-85E0-4CD26B087D5B}"
"1126","82014","0","57014","","is a synonym of","has synonym","","","False","","{2C71E70A-1C1F-4908-9908-5A54D6B9BFB2}"
"1127","57014","0","82016","","has synonym","is a synonym of","","","False","","{305FEF8C-2717-423C-8E85-B1D6D6E1E8B2}"
"1128","82016","0","57014","","is a synonym of","has synonym","","","False","","{A7407719-7CB1-4A09-87F4-A3CE4748D83D}"
"1133","57014","0","82019","","has synonym","is a synonym of","","","False","","{610C8213-2CB0-432F-A934-0C720E8F2F04}"
"1134","82019","0","57014","","is a synonym of","has synonym","","","False","","{EC3F43B8-637A-4342-A151-9537414C517F}"
"1135","57014","0","82020","","has synonym","is a synonym of","","","False","","{3AA9C208-0820-40B7-AE43-22AC388E801B}"
"1136","82020","0","57014","","is a synonym of","has synonym","","","False","","{BE55FC74-6CBE-42E6-9345-0057B54F8815}"
"1141","57014","0","82023","","has synonym","is a synonym of","","","False","","{94A222BC-F36C-487C-9933-118D82133E49}"
"1142","82023","0","57014","","is a synonym of","has synonym","","","False","","{041739BF-0993-4E3C-A6C1-6B7097715264}"
"1143","57014","0","82024","","has synonym","is a synonym of","","","False","","{818C8D18-66B2-44E9-8535-037ECE6E705B}"
"1144","82024","0","57014","","is a synonym of","has synonym","","","False","","{806A7569-5987-47A1-887B-DD4910DB49BA}"
"1149","57014","0","82027","","has synonym","is a synonym of","","","False","","{8A765C60-FA68-4793-8BB7-5C15218DD7BA}"
"1150","82027","0","57014","","is a synonym of","has synonym","","","False","","{0A3F05B3-99DC-45B8-84AE-B01902C56EF4}"
"1151","57014","0","82028","","has synonym","is a synonym of","","","False","","{0E4C0FCC-B420-4329-9188-32991C226E27}"
"1152","82028","0","57014","","is a synonym of","has synonym","","","False","","{5F9D538C-239E-4E69-8390-336290A3FB07}"
"1153","57014","0","82029","","has synonym","is a synonym of","","","False","","{8FB68E32-8EAC-480B-BE44-7D8BCE2888ED}"
"1158","57059","0","57061","","is a synonym of","has synonym","","","False","","{619B4242-F82F-44E1-A866-DC63147D5E2D}"
"1159","57061","0","81549","","has synonym","is a synonym of","","","False","","{87D67D4D-A3D0-4B85-8B7A-4BDEDB524F5D}"
"1160","81549","0","57061","","is a synonym of","has synonym","","","False","","{5438663E-6C7D-45B2-9196-68F70DE77707}"
"1161","57061","0","81669","","has synonym","is a synonym of","","","False","","{CB8E43CE-D2B4-4540-8AC7-A299E9FB5465}"
"1166","81671","0","57061","","is a synonym of","has synonym","","","False","","{297889A2-611C-48C2-89A4-154D504F4287}"
"1967","59892","0","80444","","has synonym","is a synonym of","","","False","","{C8390955-0172-4FBC-9820-35B9735C8588}"
"1973","59913","0","76384","","has synonym","is a synonym of","","","False","","{7120ECAE-0089-462F-964C-1878297F0861}"
"1974","76384","0","59913","","is a synonym of","has synonym","","","False","","{AC337F49-66CC-43E1-B957-D709685EE64F}"
"1975","59921","0","59939","","has synonym","is a synonym of","","","False","","{2DA9CA0A-0E0B-404E-B520-5F9C41D61A4E}"
"1976","59939","0","59921","","is a synonym of","has synonym","","","False","","{CA5A4E94-DFDD-4038-886F-F483CC4E4F2C}"
"1989","60004","0","77067","","has synonym","is a synonym of","","","False","","{EAF7195D-4800-41F3-8B5C-7D9F6DDB64F0}"
"1990","77067","0","60004","","is a synonym of","has synonym","","","False","","{D925F59F-DDE1-43D6-8D6A-FE0CA5800F32}"
"1991","60006","0","64053","","has synonym","is a synonym of","","","False","","{C4DD3E8D-E209-40DE-B1B0-3BD042C83980}"
"1992","64053","0","60006","","is a synonym of","has synonym","","","False","","{77D92BB4-031F-4B38-96DF-65C4AA66F5FC}"
"1998","74069","0","60017","","is a synonym of","has synonym","","","False","","{A4C4A6F3-46CF-4059-BFDC-86BD7916AD47}"
"1999","60017","0","74070","","has synonym","is a synonym of","","","False","","{3F6F0FB9-5B69-4EA8-B008-1F02CD85E865}"
"2000","74070","0","60017","","is a synonym of","has synonym","","","False","","{B1796765-6546-4E1D-BC4B-6103C5B2D618}"
"2001","60017","0","74071","","has synonym","is a synonym of","","","False","","{93F2E861-0F10-49FB-81BC-4E487B728EA8}"
"2007","60088","0","60094","","has synonym","is a synonym of","","","False","","{489FC7C5-BA37-4A3F-8453-31686A63911D}"
"2008","60094","0","60088","","is a synonym of","has synonym","","","False","","{9EABF66A-2263-4E13-B5CF-D9EEEADC6D60}"
"2009","60152","0","82230","","has synonym","is a synonym of","","","False","","{67E5BDE1-082E-41D9-BC06-299D2348D5DC}"
"2014","78117","0","60159","","is a synonym of","has synonym","","","False","","{9BFF1588-EBEF-4D8E-BA18-0E63DE16E18C}"
"2015","60159","0","78118","","has synonym","is a synonym of","","","False","","{CF3AFAB2-033A-427F-B293-FD9360C43580}"
"2016","78118","0","60159","","is a synonym of","has synonym","","","False","","{119D2690-7AB6-4E48-B3CB-EBBF3C06FA1E}"
"2017","60162","0","69566","","has synonym","is a synonym of","","","False","","{AD896F71-352B-4C5A-A5F9-A74F9BC954D7}"
"2023","60188","0","76694","","has synonym","is a synonym of","","","False","","{E7CEFF0B-2161-4128-A18A-9113029D1B12}"
"2024","76694","0","60188","","is a synonym of","has synonym","","","False","","{B775DCDC-47D6-44D2-9D9A-E92BA378F104}"
"2025","60188","0","76695","","has synonym","is a synonym of","","","False","","{CC8B254A-AE4F-4346-B996-58422EB0D11E}"
"2026","76695","0","60188","","is a synonym of","has synonym","","","False","","{310C1E8B-4CBE-4C0F-8945-A8A1796667F5}"
